year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
244,7.285714285714286,19.714285714285715,90.28571428571429,22.571428571428573,14.285714285714286,4.428571428571429,100.14285714285714,1.1428571428571428,0.8571428571428571,2.7142857142857144,98.28571428571429,8.142857142857142,2.4285714285714284,37.42857142857143,0.2857142857142857,27.142857142857142,5.142857142857143,4.142857142857143,5.857142857142857,11.142857142857142,20.0,3.0,9.714285714285714,5.285714285714286,6.571428571428571,5.857142857142857,19.142857142857142,19.285714285714285,0.5714285714285714,8.714285714285714,12.0,0.0,41.57142857142857,1.7142857142857142,6.428571428571429,18.714285714285715,28.571428571428573,8.428571428571429,2.5714285714285716,28.571428571428573,0.8571428571428571,16.142857142857142,3.7142857142857144,3.4285714285714284,1.0,0.14285714285714285,0.42857142857142855,12.285714285714286,3.857142857142857,3.0,9.857142857142858,0.0,1.5714285714285714,6.285714285714286,0.0
245,6.0,20.857142857142858,87.28571428571429,22.857142857142858,14.0,4.857142857142857,100.57142857142857,2.0,0.7142857142857143,3.0,96.42857142857143,7.428571428571429,3.142857142857143,34.857142857142854,0.2857142857142857,27.0,5.0,4.428571428571429,6.285714285714286,10.714285714285714,19.428571428571427,3.0,10.428571428571429,5.142857142857143,6.714285714285714,6.142857142857143,20.0,19.285714285714285,0.7142857142857143,8.285714285714286,17.714285714285715,0.0,39.714285714285715,1.4285714285714286,7.285714285714286,17.571428571428573,29.142857142857142,8.571428571428571,2.5714285714285716,29.285714285714285,1.4285714285714286,14.857142857142858,4.0,3.2857142857142856,0.42857142857142855,0.14285714285714285,0.5714285714285714,12.0,3.857142857142857,3.0,9.571428571428571,0.0,1.2857142857142858,5.285714285714286,0.0
246,8.0,21.714285714285715,86.14285714285714,22.142857142857142,14.714285714285714,4.142857142857143,94.42857142857143,3.142857142857143,1.0,2.2857142857142856,89.85714285714286,5.0,3.0,38.42857142857143,0.0,26.428571428571427,4.714285714285714,4.0,6.571428571428571,8.857142857142858,19.142857142857142,2.857142857142857,8.571428571428571,5.142857142857143,7.428571428571429,7.142857142857143,22.0,20.714285714285715,0.7142857142857143,9.0,20.571428571428573,0.0,31.571428571428573,1.5714285714285714,8.428571428571429,15.428571428571429,18.428571428571427,9.285714285714286,2.5714285714285716,8.428571428571429,1.4285714285714286,16.0,3.4285714285714284,3.4285714285714284,0.42857142857142855,0.14285714285714285,0.42857142857142855,10.0,3.857142857142857,3.142857142857143,8.857142857142858,0.0,1.2857142857142858,5.285714285714286,0.0
247,8.857142857142858,20.0,85.28571428571429,21.428571428571427,14.571428571428571,4.428571428571429,93.14285714285714,3.142857142857143,1.0,2.4285714285714284,97.0,4.142857142857143,3.0,49.142857142857146,0.0,24.142857142857142,4.0,4.0,6.714285714285714,8.571428571428571,17.857142857142858,2.7142857142857144,8.285714285714286,6.142857142857143,7.428571428571429,6.571428571428571,24.857142857142858,18.571428571428573,0.5714285714285714,6.142857142857143,27.285714285714285,0.0,29.285714285714285,1.4285714285714286,7.142857142857143,16.142857142857142,18.857142857142858,9.857142857142858,1.4285714285714286,10.285714285714286,1.4285714285714286,16.285714285714285,3.5714285714285716,3.7142857142857144,0.5714285714285714,0.14285714285714285,0.2857142857142857,13.714285714285714,3.4285714285714284,3.4285714285714284,6.714285714285714,0.0,1.2857142857142858,4.142857142857143,0.0
248,7.428571428571429,21.428571428571427,83.14285714285714,21.285714285714285,14.571428571428571,5.0,96.85714285714286,3.0,1.0,2.7142857142857144,101.28571428571429,3.857142857142857,3.0,48.42857142857143,0.0,24.571428571428573,4.857142857142857,3.7142857142857144,6.857142857142857,8.0,20.857142857142858,2.4285714285714284,10.0,5.571428571428571,6.571428571428571,7.285714285714286,24.571428571428573,17.285714285714285,0.2857142857142857,6.714285714285714,27.285714285714285,0.0,27.571428571428573,1.5714285714285714,6.571428571428571,16.0,19.285714285714285,9.142857142857142,2.4285714285714284,11.428571428571429,1.5714285714285714,13.428571428571429,3.2857142857142856,4.285714285714286,0.14285714285714285,0.2857142857142857,0.2857142857142857,15.0,3.2857142857142856,3.142857142857143,5.571428571428571,0.0,1.1428571428571428,4.428571428571429,0.0
249,9.0,22.857142857142858,88.71428571428571,19.0,14.857142857142858,5.428571428571429,85.71428571428571,3.7142857142857144,1.5714285714285714,3.0,98.57142857142857,3.7142857142857144,2.7142857142857144,46.714285714285715,0.0,27.857142857142858,5.142857142857143,3.5714285714285716,6.857142857142857,6.714285714285714,21.857142857142858,1.0,10.142857142857142,6.714285714285714,6.285714285714286,7.714285714285714,21.571428571428573,17.142857142857142,0.5714285714285714,5.428571428571429,26.142857142857142,0.0,26.714285714285715,1.2857142857142858,6.857142857142857,14.857142857142858,18.0,10.428571428571429,2.5714285714285716,13.285714285714286,1.5714285714285714,14.571428571428571,3.4285714285714284,5.0,0.14285714285714285,0.8571428571428571,0.2857142857142857,9.0,2.7142857142857144,3.4285714285714284,5.142857142857143,0.0,0.8571428571428571,4.714285714285714,0.0
250,9.428571428571429,22.714285714285715,80.71428571428571,21.714285714285715,13.714285714285714,6.0,95.42857142857143,3.857142857142857,1.1428571428571428,3.142857142857143,105.0,4.857142857142857,2.7142857142857144,44.0,0.14285714285714285,28.285714285714285,5.571428571428571,3.5714285714285716,7.0,7.857142857142857,22.0,1.5714285714285714,10.571428571428571,6.857142857142857,5.857142857142857,8.714285714285714,21.285714285714285,19.285714285714285,0.7142857142857143,5.428571428571429,30.428571428571427,0.0,22.0,1.2857142857142858,7.0,14.857142857142858,18.285714285714285,10.571428571428571,2.5714285714285716,14.857142857142858,1.7142857142857142,14.571428571428571,3.2857142857142856,5.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,9.142857142857142,2.7142857142857144,2.142857142857143,5.285714285714286,0.0,0.7142857142857143,3.4285714285714284,0.0
251,9.428571428571429,22.714285714285715,84.28571428571429,20.428571428571427,13.428571428571429,5.857142857142857,96.0,4.0,1.8571428571428572,3.0,105.14285714285714,5.142857142857143,2.7142857142857144,48.0,0.14285714285714285,27.142857142857142,5.571428571428571,3.5714285714285716,8.0,7.571428571428571,22.142857142857142,1.7142857142857142,10.571428571428571,7.142857142857143,6.142857142857143,8.571428571428571,18.714285714285715,18.142857142857142,0.5714285714285714,5.571428571428571,31.571428571428573,0.0,20.571428571428573,1.2857142857142858,7.285714285714286,14.142857142857142,18.0,10.428571428571429,2.2857142857142856,18.142857142857142,1.7142857142857142,15.571428571428571,3.0,5.571428571428571,0.14285714285714285,1.4285714285714286,0.14285714285714285,9.285714285714286,2.4285714285714284,2.2857142857142856,5.142857142857143,0.0,0.7142857142857143,3.4285714285714284,0.0
252,8.857142857142858,22.857142857142858,81.71428571428571,20.285714285714285,14.0,5.714285714285714,98.0,3.2857142857142856,1.7142857142857142,2.4285714285714284,102.85714285714286,6.571428571428571,1.8571428571428572,49.714285714285715,0.14285714285714285,26.571428571428573,5.428571428571429,3.0,7.857142857142857,7.857142857142857,21.857142857142858,1.7142857142857142,11.285714285714286,7.714285714285714,6.571428571428571,8.428571428571429,14.428571428571429,17.857142857142858,0.42857142857142855,5.285714285714286,28.0,0.0,21.571428571428573,1.1428571428571428,5.714285714285714,15.0,17.571428571428573,10.0,2.2857142857142856,18.857142857142858,1.0,15.857142857142858,3.142857142857143,5.857142857142857,0.14285714285714285,1.4285714285714286,0.0,8.857142857142858,1.8571428571428572,2.0,5.571428571428571,0.14285714285714285,0.5714285714285714,3.5714285714285716,0.0
253,7.857142857142857,22.857142857142858,83.14285714285714,18.714285714285715,13.571428571428571,7.571428571428571,96.0,2.857142857142857,2.0,2.857142857142857,103.85714285714286,7.571428571428571,2.0,44.57142857142857,0.14285714285714285,27.285714285714285,5.857142857142857,3.4285714285714284,7.285714285714286,6.857142857142857,22.428571428571427,2.0,13.142857142857142,8.142857142857142,5.857142857142857,8.0,13.857142857142858,16.571428571428573,0.7142857142857143,4.571428571428571,24.857142857142858,0.0,18.142857142857142,1.2857142857142858,6.857142857142857,14.857142857142858,21.142857142857142,10.714285714285714,3.0,20.142857142857142,1.0,15.857142857142858,3.0,6.142857142857143,0.14285714285714285,1.4285714285714286,0.14285714285714285,8.571428571428571,2.0,2.0,5.857142857142857,0.14285714285714285,1.4285714285714286,4.0,0.0
254,6.714285714285714,24.714285714285715,83.57142857142857,18.285714285714285,15.571428571428571,9.857142857142858,92.42857142857143,2.2857142857142856,2.2857142857142856,3.142857142857143,99.85714285714286,9.428571428571429,1.7142857142857142,34.42857142857143,0.14285714285714285,31.428571428571427,5.714285714285714,3.2857142857142856,6.714285714285714,6.285714285714286,25.285714285714285,2.0,14.571428571428571,6.714285714285714,7.428571428571429,8.714285714285714,11.285714285714286,16.571428571428573,0.8571428571428571,7.0,17.428571428571427,0.0,17.0,1.5714285714285714,8.571428571428571,14.857142857142858,16.714285714285715,10.142857142857142,3.0,20.0,1.0,14.142857142857142,2.857142857142857,6.285714285714286,0.0,1.4285714285714286,0.14285714285714285,7.428571428571429,2.142857142857143,2.142857142857143,6.285714285714286,0.14285714285714285,1.7142857142857142,4.428571428571429,0.0
255,7.428571428571429,23.285714285714285,85.71428571428571,16.285714285714285,16.857142857142858,11.857142857142858,90.42857142857143,2.7142857142857144,2.2857142857142856,3.0,92.71428571428571,10.285714285714286,1.5714285714285714,33.714285714285715,0.42857142857142855,31.571428571428573,5.142857142857143,3.142857142857143,5.714285714285714,5.428571428571429,26.571428571428573,2.142857142857143,13.857142857142858,8.428571428571429,8.857142857142858,7.714285714285714,12.0,17.285714285714285,1.0,6.428571428571429,18.428571428571427,0.0,16.428571428571427,1.7142857142857142,9.0,13.714285714285714,14.571428571428571,11.857142857142858,3.7142857142857144,19.714285714285715,0.8571428571428571,15.0,3.2857142857142856,6.285714285714286,0.42857142857142855,1.4285714285714286,0.2857142857142857,6.0,2.142857142857143,2.2857142857142856,5.428571428571429,0.14285714285714285,1.5714285714285714,4.142857142857143,0.0
256,6.571428571428571,25.857142857142858,77.28571428571429,15.0,16.714285714285715,11.285714285714286,95.71428571428571,2.142857142857143,3.7142857142857144,3.0,91.28571428571429,11.571428571428571,1.5714285714285714,32.57142857142857,0.5714285714285714,28.714285714285715,4.857142857142857,3.4285714285714284,4.714285714285714,5.428571428571429,23.285714285714285,2.142857142857143,12.857142857142858,7.571428571428571,9.428571428571429,7.285714285714286,13.857142857142858,16.0,0.8571428571428571,9.285714285714286,18.857142857142858,0.0,16.285714285714285,1.7142857142857142,9.285714285714286,14.428571428571429,24.428571428571427,11.714285714285714,3.0,17.857142857142858,1.5714285714285714,15.0,3.142857142857143,6.428571428571429,0.42857142857142855,0.7142857142857143,0.2857142857142857,8.428571428571429,2.857142857142857,2.2857142857142856,5.428571428571429,0.14285714285714285,1.5714285714285714,3.5714285714285716,0.0
257,6.0,26.571428571428573,76.28571428571429,11.714285714285714,16.571428571428573,13.142857142857142,92.57142857142857,2.7142857142857144,4.0,3.2857142857142856,86.57142857142857,11.571428571428571,1.5714285714285714,30.571428571428573,0.42857142857142855,27.0,4.571428571428571,3.4285714285714284,4.571428571428571,5.714285714285714,26.714285714285715,3.142857142857143,13.142857142857142,7.714285714285714,10.0,6.714285714285714,13.428571428571429,17.0,0.7142857142857143,9.142857142857142,14.571428571428571,0.0,18.0,1.7142857142857142,9.571428571428571,14.428571428571429,26.428571428571427,11.571428571428571,4.285714285714286,17.428571428571427,1.7142857142857142,14.285714285714286,2.857142857142857,6.285714285714286,0.42857142857142855,0.8571428571428571,0.2857142857142857,8.142857142857142,2.857142857142857,2.142857142857143,5.571428571428571,0.14285714285714285,1.7142857142857142,3.5714285714285716,0.0
258,6.0,27.285714285714285,77.42857142857143,11.857142857142858,15.142857142857142,13.857142857142858,91.42857142857143,2.7142857142857144,3.5714285714285716,3.4285714285714284,91.28571428571429,13.0,1.5714285714285714,30.0,0.5714285714285714,27.571428571428573,4.285714285714286,4.142857142857143,3.2857142857142856,5.428571428571429,28.571428571428573,3.4285714285714284,13.428571428571429,7.571428571428571,10.428571428571429,6.571428571428571,15.285714285714286,18.142857142857142,1.0,8.857142857142858,14.714285714285714,0.0,16.285714285714285,1.7142857142857142,10.142857142857142,16.0,26.285714285714285,11.571428571428571,4.285714285714286,16.714285714285715,1.7142857142857142,13.428571428571429,3.142857142857143,6.142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,8.0,3.142857142857143,2.0,6.0,0.14285714285714285,1.8571428571428572,3.4285714285714284,0.0
259,7.714285714285714,27.714285714285715,76.85714285714286,11.857142857142858,16.428571428571427,14.285714285714286,88.71428571428571,3.142857142857143,4.285714285714286,3.5714285714285716,96.42857142857143,12.857142857142858,1.5714285714285714,32.142857142857146,0.7142857142857143,26.714285714285715,4.428571428571429,4.714285714285714,3.2857142857142856,5.428571428571429,29.714285714285715,3.5714285714285716,12.857142857142858,7.571428571428571,9.857142857142858,6.857142857142857,17.0,17.0,1.0,9.285714285714286,13.857142857142858,0.0,14.857142857142858,2.0,10.714285714285714,15.142857142857142,26.428571428571427,12.714285714285714,4.285714285714286,16.857142857142858,1.5714285714285714,13.142857142857142,3.0,6.142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,8.285714285714286,3.857142857142857,2.2857142857142856,6.714285714285714,0.0,2.2857142857142856,3.4285714285714284,0.0
260,6.142857142857143,28.428571428571427,65.71428571428571,11.571428571428571,16.428571428571427,14.0,89.71428571428571,2.5714285714285716,4.571428571428571,3.7142857142857144,89.14285714285714,13.285714285714286,1.7142857142857142,32.285714285714285,1.0,25.714285714285715,4.285714285714286,5.142857142857143,3.0,5.142857142857143,28.714285714285715,3.7142857142857144,14.142857142857142,7.142857142857143,9.714285714285714,6.857142857142857,17.428571428571427,16.0,0.7142857142857143,8.0,15.714285714285714,0.0,14.857142857142858,2.2857142857142856,10.428571428571429,14.571428571428571,23.428571428571427,12.857142857142858,3.5714285714285716,17.0,1.5714285714285714,10.0,2.7142857142857144,6.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,9.0,4.0,2.142857142857143,6.0,0.0,1.1428571428571428,2.7142857142857144,0.0
261,7.428571428571429,29.0,65.71428571428571,11.285714285714286,14.428571428571429,12.714285714285714,92.14285714285714,3.2857142857142856,5.571428571428571,3.5714285714285716,83.85714285714286,13.285714285714286,1.7142857142857142,32.57142857142857,1.2857142857142858,21.571428571428573,4.285714285714286,5.142857142857143,3.4285714285714284,5.571428571428571,26.571428571428573,3.857142857142857,13.571428571428571,7.571428571428571,9.285714285714286,6.285714285714286,18.714285714285715,17.714285714285715,0.7142857142857143,6.714285714285714,25.285714285714285,0.0,13.571428571428571,2.0,8.714285714285714,13.285714285714286,23.714285714285715,12.428571428571429,5.0,16.142857142857142,1.8571428571428572,11.714285714285714,2.7142857142857144,8.285714285714286,0.42857142857142855,0.42857142857142855,0.14285714285714285,8.714285714285714,4.714285714285714,1.8571428571428572,6.285714285714286,0.0,1.1428571428571428,2.7142857142857144,0.0
262,7.571428571428571,31.0,62.285714285714285,9.857142857142858,12.142857142857142,11.142857142857142,90.42857142857143,3.0,6.285714285714286,5.0,89.14285714285714,13.0,1.4285714285714286,31.714285714285715,1.0,20.428571428571427,4.857142857142857,6.142857142857143,4.285714285714286,6.714285714285714,29.0,3.5714285714285716,13.857142857142858,6.714285714285714,8.285714285714286,7.142857142857143,19.714285714285715,16.285714285714285,0.8571428571428571,9.0,25.142857142857142,0.0,14.285714285714286,2.2857142857142856,9.571428571428571,12.857142857142858,23.714285714285715,13.0,5.142857142857143,17.0,2.142857142857143,13.571428571428571,2.4285714285714284,7.857142857142857,0.14285714285714285,0.42857142857142855,0.0,12.714285714285714,4.428571428571429,2.2857142857142856,7.142857142857143,0.0,1.2857142857142858,2.2857142857142856,0.0
263,7.0,28.571428571428573,61.142857142857146,7.571428571428571,12.428571428571429,12.714285714285714,92.57142857142857,3.4285714285714284,4.857142857142857,4.857142857142857,90.28571428571429,11.142857142857142,1.7142857142857142,33.285714285714285,1.1428571428571428,20.0,4.714285714285714,6.571428571428571,5.714285714285714,6.714285714285714,30.428571428571427,3.4285714285714284,15.0,7.285714285714286,8.857142857142858,6.714285714285714,19.0,17.285714285714285,0.7142857142857143,9.428571428571429,36.57142857142857,0.0,13.428571428571429,2.4285714285714284,11.0,12.857142857142858,12.714285714285714,13.142857142857142,5.714285714285714,19.857142857142858,1.2857142857142858,11.571428571428571,2.142857142857143,8.285714285714286,0.14285714285714285,0.42857142857142855,0.14285714285714285,14.714285714285714,4.0,2.857142857142857,6.714285714285714,0.0,1.1428571428571428,3.0,0.0
264,7.285714285714286,28.857142857142858,63.714285714285715,7.714285714285714,11.428571428571429,12.428571428571429,82.71428571428571,3.142857142857143,5.142857142857143,4.0,79.71428571428571,11.571428571428571,1.7142857142857142,35.857142857142854,1.8571428571428572,19.857142857142858,5.142857142857143,7.142857142857143,5.428571428571429,5.142857142857143,27.857142857142858,2.142857142857143,16.142857142857142,7.714285714285714,8.285714285714286,6.285714285714286,21.428571428571427,15.571428571428571,1.0,10.0,37.57142857142857,0.0,12.0,2.4285714285714284,11.285714285714286,12.857142857142858,10.285714285714286,13.714285714285714,5.428571428571429,20.714285714285715,1.1428571428571428,12.142857142857142,2.4285714285714284,9.428571428571429,0.14285714285714285,0.2857142857142857,0.14285714285714285,15.142857142857142,4.0,3.2857142857142856,6.714285714285714,0.0,1.1428571428571428,3.4285714285714284,0.0
265,7.285714285714286,27.857142857142858,61.57142857142857,7.571428571428571,13.428571428571429,12.714285714285714,82.28571428571429,3.0,5.714285714285714,3.857142857142857,99.0,9.428571428571429,1.7142857142857142,35.285714285714285,1.8571428571428572,19.714285714285715,5.428571428571429,8.142857142857142,5.857142857142857,5.714285714285714,26.857142857142858,1.8571428571428572,16.428571428571427,7.571428571428571,8.714285714285714,6.571428571428571,19.857142857142858,14.142857142857142,0.8571428571428571,10.142857142857142,37.57142857142857,0.0,12.142857142857142,2.4285714285714284,10.714285714285714,11.142857142857142,10.571428571428571,13.714285714285714,5.428571428571429,20.571428571428573,1.2857142857142858,12.571428571428571,2.7142857142857144,9.428571428571429,0.14285714285714285,0.2857142857142857,0.14285714285714285,15.142857142857142,3.7142857142857144,3.2857142857142856,6.285714285714286,0.0,1.1428571428571428,3.4285714285714284,0.0
266,5.571428571428571,26.714285714285715,59.285714285714285,7.428571428571429,12.428571428571429,13.571428571428571,79.14285714285714,2.857142857142857,5.857142857142857,3.7142857142857144,100.0,9.857142857142858,1.2857142857142858,33.0,1.7142857142857142,20.428571428571427,5.285714285714286,8.428571428571429,6.0,6.571428571428571,25.0,1.7142857142857142,16.285714285714285,7.428571428571429,8.714285714285714,7.0,20.571428571428573,14.714285714285714,0.8571428571428571,9.714285714285714,36.42857142857143,0.0,12.142857142857142,2.142857142857143,11.714285714285714,11.857142857142858,10.571428571428571,12.285714285714286,5.714285714285714,19.857142857142858,1.5714285714285714,12.571428571428571,3.0,10.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,15.142857142857142,3.4285714285714284,3.142857142857143,5.714285714285714,0.0,0.7142857142857143,3.4285714285714284,0.0
267,7.142857142857143,26.857142857142858,57.0,7.714285714285714,13.142857142857142,15.857142857142858,77.57142857142857,3.142857142857143,5.0,3.4285714285714284,109.14285714285714,9.857142857142858,2.0,31.428571428571427,1.4285714285714286,22.571428571428573,5.0,12.428571428571429,6.428571428571429,6.714285714285714,24.857142857142858,1.8571428571428572,15.857142857142858,9.0,9.142857142857142,7.571428571428571,20.0,15.0,0.8571428571428571,11.428571428571429,33.857142857142854,0.0,11.571428571428571,1.7142857142857142,11.0,12.428571428571429,10.0,13.428571428571429,5.714285714285714,20.285714285714285,1.8571428571428572,12.571428571428571,3.4285714285714284,11.142857142857142,0.5714285714285714,0.2857142857142857,0.14285714285714285,12.142857142857142,2.857142857142857,3.5714285714285716,6.0,0.0,0.8571428571428571,3.2857142857142856,0.0
268,6.428571428571429,28.142857142857142,56.285714285714285,5.571428571428571,12.857142857142858,17.428571428571427,75.57142857142857,2.857142857142857,4.285714285714286,3.4285714285714284,98.71428571428571,9.428571428571429,3.0,29.857142857142858,1.4285714285714286,23.714285714285715,5.571428571428571,12.714285714285714,7.0,7.857142857142857,26.571428571428573,2.857142857142857,15.571428571428571,9.142857142857142,11.285714285714286,8.142857142857142,19.142857142857142,13.0,0.8571428571428571,16.142857142857142,37.714285714285715,0.0,11.142857142857142,2.142857142857143,12.285714285714286,13.0,9.0,14.142857142857142,4.714285714285714,21.714285714285715,1.5714285714285714,12.714285714285714,3.5714285714285716,8.857142857142858,0.5714285714285714,0.7142857142857143,0.14285714285714285,15.0,2.5714285714285716,4.571428571428571,5.285714285714286,0.0,0.5714285714285714,3.142857142857143,0.0
269,7.285714285714286,31.285714285714285,59.142857142857146,6.571428571428571,15.285714285714286,18.857142857142858,72.71428571428571,4.0,3.857142857142857,2.4285714285714284,95.42857142857143,10.857142857142858,3.142857142857143,27.857142857142858,2.142857142857143,22.142857142857142,5.142857142857143,11.428571428571429,7.0,7.142857142857143,22.857142857142858,2.857142857142857,17.428571428571427,9.857142857142858,13.142857142857142,8.285714285714286,17.714285714285715,13.285714285714286,0.5714285714285714,13.857142857142858,24.428571428571427,0.0,8.571428571428571,1.8571428571428572,11.857142857142858,14.0,7.857142857142857,15.714285714285714,4.571428571428571,20.285714285714285,1.4285714285714286,11.142857142857142,3.2857142857142856,8.714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,17.0,2.4285714285714284,4.714285714285714,4.0,0.14285714285714285,0.42857142857142855,3.2857142857142856,0.0
270,7.142857142857143,34.285714285714285,57.0,8.571428571428571,17.857142857142858,19.285714285714285,71.28571428571429,4.857142857142857,4.428571428571429,2.857142857142857,92.0,11.0,3.142857142857143,29.142857142857142,2.142857142857143,24.285714285714285,5.428571428571429,11.571428571428571,6.0,7.0,20.714285714285715,2.7142857142857144,18.0,9.428571428571429,13.0,9.0,19.571428571428573,12.142857142857142,1.0,13.428571428571429,12.428571428571429,0.0,9.142857142857142,1.7142857142857142,10.0,13.142857142857142,8.571428571428571,16.857142857142858,4.285714285714286,19.285714285714285,1.5714285714285714,11.428571428571429,3.7142857142857144,9.714285714285714,0.42857142857142855,0.8571428571428571,0.2857142857142857,19.0,3.2857142857142856,4.142857142857143,5.428571428571429,0.14285714285714285,0.7142857142857143,2.857142857142857,0.0
271,7.142857142857143,34.142857142857146,53.142857142857146,9.285714285714286,19.428571428571427,16.857142857142858,71.28571428571429,4.571428571428571,4.142857142857143,3.142857142857143,104.42857142857143,12.0,3.142857142857143,29.428571428571427,1.5714285714285714,24.142857142857142,4.714285714285714,11.142857142857142,5.857142857142857,7.142857142857143,20.857142857142858,2.5714285714285716,19.428571428571427,10.0,12.285714285714286,10.428571428571429,16.285714285714285,12.285714285714286,0.7142857142857143,13.0,23.142857142857142,0.0,9.714285714285714,1.7142857142857142,9.714285714285714,13.142857142857142,10.0,14.571428571428571,4.142857142857143,18.857142857142858,1.5714285714285714,10.714285714285714,3.142857142857143,9.142857142857142,0.42857142857142855,1.0,0.42857142857142855,17.714285714285715,3.4285714285714284,4.428571428571429,4.714285714285714,0.14285714285714285,0.5714285714285714,2.5714285714285716,0.0
272,7.142857142857143,35.142857142857146,56.857142857142854,9.714285714285714,19.0,15.857142857142858,70.57142857142857,4.571428571428571,3.7142857142857144,3.142857142857143,86.14285714285714,13.285714285714286,3.142857142857143,30.571428571428573,1.5714285714285714,24.285714285714285,5.285714285714286,9.285714285714286,5.428571428571429,6.857142857142857,20.857142857142858,2.5714285714285716,21.142857142857142,11.0,13.285714285714286,10.428571428571429,18.428571428571427,14.0,0.5714285714285714,12.857142857142858,23.571428571428573,0.0,10.714285714285714,1.7142857142857142,10.0,13.571428571428571,9.714285714285714,14.571428571428571,5.285714285714286,19.285714285714285,1.5714285714285714,10.0,3.2857142857142856,9.428571428571429,0.42857142857142855,1.0,0.42857142857142855,17.714285714285715,3.4285714285714284,4.428571428571429,5.142857142857143,0.14285714285714285,0.42857142857142855,2.4285714285714284,0.0
273,9.285714285714286,37.42857142857143,56.142857142857146,10.142857142857142,19.428571428571427,19.428571428571427,70.14285714285714,5.571428571428571,3.2857142857142856,4.285714285714286,87.0,13.428571428571429,4.142857142857143,31.428571428571427,1.7142857142857142,24.285714285714285,5.571428571428571,9.0,5.428571428571429,6.285714285714286,21.571428571428573,2.5714285714285716,23.571428571428573,11.571428571428571,13.571428571428571,9.857142857142858,16.857142857142858,14.571428571428571,0.5714285714285714,14.0,25.142857142857142,0.0,13.714285714285714,3.142857142857143,9.571428571428571,13.857142857142858,10.0,19.571428571428573,5.0,18.285714285714285,1.4285714285714286,10.0,2.857142857142857,9.0,0.42857142857142855,1.0,0.42857142857142855,17.714285714285715,3.4285714285714284,4.285714285714286,4.714285714285714,0.14285714285714285,0.8571428571428571,2.0,0.0
274,9.857142857142858,39.142857142857146,59.57142857142857,10.0,18.285714285714285,19.857142857142858,68.42857142857143,6.0,4.0,4.428571428571429,82.0,13.285714285714286,3.5714285714285716,30.285714285714285,1.7142857142857142,24.142857142857142,6.428571428571429,4.428571428571429,5.428571428571429,7.285714285714286,22.285714285714285,2.2857142857142856,26.571428571428573,12.142857142857142,13.571428571428571,10.285714285714286,19.0,17.142857142857142,0.7142857142857143,16.571428571428573,24.714285714285715,0.0,16.142857142857142,3.7142857142857144,12.142857142857142,13.285714285714286,9.428571428571429,18.428571428571427,6.0,16.714285714285715,1.2857142857142858,12.428571428571429,3.4285714285714284,7.857142857142857,0.5714285714285714,1.0,0.42857142857142855,20.0,3.857142857142857,5.0,4.428571428571429,0.14285714285714285,0.7142857142857143,3.0,0.0
275,9.285714285714286,41.0,62.42857142857143,11.714285714285714,19.0,22.571428571428573,66.71428571428571,7.142857142857143,4.142857142857143,4.142857142857143,87.85714285714286,12.714285714285714,3.142857142857143,32.142857142857146,1.5714285714285714,25.857142857142858,7.714285714285714,4.857142857142857,5.142857142857143,5.857142857142857,20.714285714285715,2.857142857142857,26.714285714285715,14.142857142857142,14.428571428571429,11.142857142857142,21.142857142857142,16.428571428571427,0.5714285714285714,16.285714285714285,16.857142857142858,0.0,19.142857142857142,4.285714285714286,12.714285714285714,13.571428571428571,16.571428571428573,21.428571428571427,6.0,16.714285714285715,1.4285714285714286,11.857142857142858,4.142857142857143,8.142857142857142,0.5714285714285714,0.5714285714285714,0.42857142857142855,17.428571428571427,4.428571428571429,7.285714285714286,4.571428571428571,0.14285714285714285,1.0,3.142857142857143,0.0
