year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands,AmericanSamoa
358,76,132,724,390,67,59,297,24,22,41,156,184,23,184,9,52,107,35,66,48,146,0,88,37,13,29,230,34,4,0,159,2,84,33,83,53,100,103,0,40,5,98,30,3,33,1,11,226,11,10,3,1,0,40,0,0
359,40,122,548,152,86,44,379,11,27,47,169,172,17,138,7,109,127,28,37,45,131,3,59,40,50,44,367,51,6,100,43,0,75,87,10,51,79,39,19,65,3,31,13,1,0,1,4,187,13,2,14,0,0,37,0,0
360,40,109,593,187,74,50,423,15,12,21,217,237,9,164,12,92,87,31,45,68,83,6,39,49,43,34,294,23,11,0,52,4,74,17,19,58,109,175,10,42,1,41,29,8,0,2,8,185,17,10,20,0,0,31,0,0
361,23,148,701,184,76,42,393,19,14,26,186,206,9,158,11,108,67,32,45,40,78,0,44,22,33,43,226,103,0,159,29,1,30,41,6,0,67,39,15,35,7,55,38,23,0,1,16,85,13,7,13,0,1,31,0,0
362,-1,145,446,188,74,135,369,0,11,37,205,173,0,143,19,64,94,23,47,60,43,2,41,25,37,27,210,71,5,-12,25,0,50,0,64,0,78,119,4,30,14,70,36,8,0,0,30,89,1,2,11,0,1,28,0,0
363,0,31,200,18,69,1,166,1,7,1,133,194,0,6,6,65,25,14,26,20,36,2,23,8,40,35,122,129,3,0,3,0,23,0,2,123,65,0,23,18,0,40,22,3,0,0,4,1,2,4,0,0,1,15,0,0
364,3,67,149,-1,53,23,111,3,7,10,137,183,0,61,0,6,19,8,29,0,38,0,30,34,12,7,80,11,7,23,8,0,10,76,1,50,81,19,11,32,0,3,26,0,0,0,3,1,0,1,0,0,1,8,0,0
365,46,35,648,1,44,44,318,6,7,5,162,180,40,212,5,65,54,11,54,10,41,2,126,27,6,43,77,11,4,1,17,0,59,12,8,71,55,47,0,43,5,50,17,2,28,1,5,5,30,0,0,0,0,31,0,0
366,1,131,611,298,80,62,456,22,11,25,142,215,13,194,12,71,155,36,39,75,86,1,63,51,34,48,401,69,2,58,196,2,63,44,62,59,73,35,0,55,5,64,34,1,0,23,11,157,-2,1,14,0,0,21,0,0
367,110,138,703,249,77,55,443,13,30,9,161,200,18,111,12,130,93,14,46,46,129,3,64,44,32,55,260,45,1,-9,41,3,79,48,51,59,109,163,6,55,1,30,35,13,0,1,6,96,21,8,15,0,0,13,0,0
368,47,112,622,201,81,49,421,11,23,24,272,182,7,169,9,114,115,25,57,52,89,4,49,42,21,47,194,31,3,23,23,1,62,45,33,41,81,18,11,53,0,45,33,6,21,0,4,107,11,4,29,0,0,7,0,0
369,4,110,492,156,77,47,363,6,11,8,153,164,0,181,10,112,59,13,45,50,41,4,51,31,31,44,204,75,3,0,17,1,77,0,8,0,81,230,12,14,9,39,38,8,0,5,4,171,1,36,10,0,0,16,0,0
370,0,35,300,68,69,6,191,0,13,3,129,195,0,4,6,116,17,27,28,10,40,6,23,30,32,48,83,68,2,0,7,0,-1,0,1,82,31,0,9,43,5,20,30,0,0,0,0,3,1,10,2,0,0,23,0,0
371,39,64,381,1,45,10,186,18,4,7,153,201,27,52,3,38,21,14,35,5,111,0,12,43,3,14,55,5,7,24,12,1,3,92,1,25,57,38,0,44,8,5,12,0,0,0,3,2,16,0,5,0,1,4,0,0
372,24,109,723,250,42,65,308,13,15,17,227,183,16,175,4,62,133,15,63,60,191,59,79,39,8,30,219,26,9,3,114,0,93,23,4,31,88,86,0,40,16,75,14,4,25,1,11,234,4,34,5,0,0,29,0,0
373,49,97,705,179,84,38,480,13,6,27,160,161,9,157,12,120,129,31,33,47,152,3,38,36,18,65,222,95,7,93,36,1,54,42,8,67,75,9,34,52,7,65,27,1,0,1,4,276,25,16,11,0,0,25,0,0
374,34,124,600,193,44,33,410,3,0,10,202,205,9,182,16,140,67,22,41,49,102,2,34,58,16,35,245,230,7,0,23,0,80,44,32,55,75,90,24,42,3,28,28,1,0,1,5,168,8,11,7,0,0,30,0,0
375,40,73,665,186,96,54,370,7,36,10,219,186,10,153,14,114,82,24,39,37,42,1,46,47,28,48,174,39,5,61,21,0,71,26,45,58,67,8,5,47,3,38,22,2,0,0,3,226,3,15,11,0,0,23,0,0
376,0,66,502,64,87,40,292,5,8,16,106,171,0,219,6,2,72,2,31,43,109,0,42,57,19,33,134,72,2,0,13,1,70,0,74,0,51,115,7,7,3,35,17,3,0,0,20,0,0,5,11,0,0,9,0,0
377,1,29,234,9,46,4,146,0,1,0,119,182,0,2,15,166,29,15,20,3,74,3,7,10,13,43,57,28,4,0,1,1,15,0,250,58,54,0,3,30,9,27,18,0,0,0,0,122,0,1,6,0,0,9,0,0
